t,MV,PV,DV
9.010000000000000000e+02,2.381086071655618497e+01,4.422999999999999687e+01,5.000000000000000000e+01
9.020000000000000000e+02,2.413536795934307477e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.030000000000000000e+02,2.457187562994274188e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.040000000000000000e+02,2.453400542797988848e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.050000000000000000e+02,2.449614901439413117e+01,4.413000000000000256e+01,5.000000000000000000e+01
9.060000000000000000e+02,2.434823611012879141e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.070000000000000000e+02,2.441985396111285311e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.080000000000000000e+02,2.438199436582989321e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.090000000000000000e+02,2.434413795239829170e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.100000000000000000e+02,2.430628153901293587e+01,4.413000000000000256e+01,5.000000000000000000e+01
9.110000000000000000e+02,2.415836863474759966e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.120000000000000000e+02,2.422998648573166136e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.130000000000000000e+02,2.419212689044870146e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.140000000000000000e+02,2.426432696789708032e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.150000000000000000e+02,2.411699629014230695e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.160000000000000000e+02,2.407914305865455518e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.170000000000000000e+02,2.404128664531544501e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.180000000000000000e+02,2.400343023193008918e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.190000000000000000e+02,2.396557381854473334e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.200000000000000000e+02,2.392771740515937751e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.210000000000000000e+02,2.388986099177402167e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.220000000000000000e+02,2.385200457838866583e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.230000000000000000e+02,2.392420465588329037e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.240000000000000000e+02,2.377687397812851700e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.250000000000000000e+02,2.373902074664076522e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.260000000000000000e+02,2.381122082418163544e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.270000000000000000e+02,2.377394663730684243e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.280000000000000000e+02,2.384673212320963387e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.290000000000000000e+02,2.358993036302929269e+01,4.400000000000000000e+01,5.000000000000000000e+01
9.300000000000000000e+02,2.391893528308531458e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.310000000000000000e+02,2.373627763698769755e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.320000000000000000e+02,2.358953979206883034e+01,4.390999999999999659e+01,5.000000000000000000e+01
9.330000000000000000e+02,2.413923992050328593e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.340000000000000000e+02,2.362816266319502390e+01,4.396999999999999886e+01,5.000000000000000000e+01
9.350000000000000000e+02,2.384828933361513847e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.360000000000000000e+02,2.355616378714370285e+01,4.393999999999999773e+01,5.000000000000000000e+01
9.370000000000000000e+02,2.388634058469484245e+01,4.393999999999999773e+01,5.000000000000000000e+01
9.380000000000000000e+02,2.385159574336143606e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.390000000000000000e+02,2.345000653864553186e+01,4.400000000000000000e+01,5.000000000000000000e+01
9.400000000000000000e+02,2.356007353648845637e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.410000000000000000e+02,2.337742225434019971e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.420000000000000000e+02,2.323068440951382740e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.430000000000000000e+02,2.308336009570841441e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.440000000000000000e+02,2.304550686431315398e+01,4.407000000000000028e+01,5.000000000000000000e+01
9.450000000000000000e+02,2.311770694185402419e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.460000000000000000e+02,2.297037626409925082e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.470000000000000000e+02,2.293252303261149905e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.480000000000000000e+02,2.289466661927238889e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.490000000000000000e+02,2.285681020588703305e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.500000000000000000e+02,2.281895379250167721e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.510000000000000000e+02,2.300121036087628212e+01,4.400000000000000000e+01,5.000000000000000000e+01
9.520000000000000000e+02,2.311126038835201513e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.530000000000000000e+02,2.292860910595711488e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.540000000000000000e+02,2.289192775201071939e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.550000000000000000e+02,2.285524215559584960e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.560000000000000000e+02,2.259844357735935816e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.570000000000000000e+02,2.256059352786169825e+01,4.403999999999999915e+01,5.000000000000000000e+01
9.580000000000000000e+02,2.274285009632879451e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.590000000000000000e+02,2.248604515420461070e+01,4.410000000000000142e+01,5.000000000000000000e+01
9.600000000000000000e+02,2.244819510461445944e+01,4.400000000000000000e+01,5.000000000000000000e+01
9.610000000000000000e+02,2.277719366092151532e+01,4.393999999999999773e+01,5.000000000000000000e+01
9.620000000000000000e+02,2.296139098433134151e+01,4.388000000000000256e+01,5.000000000000000000e+01
9.630000000000000000e+02,2.314676336708760473e+01,4.384000000000000341e+01,5.000000000000000000e+01
9.640000000000000000e+02,2.325993557289438129e+01,4.381000000000000227e+01,5.000000000000000000e+01
9.650000000000000000e+02,2.333720494764295594e+01,4.381000000000000227e+01,5.000000000000000000e+01
9.660000000000000000e+02,2.330500430064474315e+01,4.384000000000000341e+01,5.000000000000000000e+01
9.670000000000000000e+02,2.316275034472581140e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.680000000000000000e+02,2.335008363498250716e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.690000000000000000e+02,2.331846521460276733e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.700000000000000000e+02,2.328685315797198285e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.710000000000000000e+02,2.325524110143369683e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.720000000000000000e+02,2.322362904489540369e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.730000000000000000e+02,2.319201698835711767e+01,4.378000000000000114e+01,5.000000000000000000e+01
9.740000000000000000e+02,2.316040493181882454e+01,4.375000000000000000e+01,5.000000000000000000e+01
9.750000000000000000e+02,2.323884936616051888e+01,4.364999999999999858e+01,5.000000000000000000e+01
9.760000000000000000e+02,2.357467450573271961e+01,4.371000000000000085e+01,5.000000000000000000e+01
9.770000000000000000e+02,2.332547563087785036e+01,4.359000000000000341e+01,5.000000000000000000e+01
9.780000000000000000e+02,2.373546185465330183e+01,4.359000000000000341e+01,5.000000000000000000e+01
9.790000000000000000e+02,2.370754465731005567e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.800000000000000000e+02,2.382638217530472247e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.810000000000000000e+02,2.379925400765846177e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.820000000000000000e+02,2.388218657342229889e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.830000000000000000e+02,2.385564487487840424e+01,4.346000000000000085e+01,5.000000000000000000e+01
9.840000000000000000e+02,2.404921933999207440e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.850000000000000000e+02,2.380373229465319795e+01,4.349000000000000199e+01,5.000000000000000000e+01
9.860000000000000000e+02,2.388725663272833799e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.870000000000000000e+02,2.375124385185136688e+01,4.361999999999999744e+01,5.000000000000000000e+01
9.880000000000000000e+02,2.335785354754902343e+01,4.346000000000000085e+01,5.000000000000000000e+01
9.890000000000000000e+02,2.391634222731986981e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.900000000000000000e+02,2.356078808477569808e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.910000000000000000e+02,2.364373019618609817e+01,4.349000000000000199e+01,5.000000000000000000e+01
9.920000000000000000e+02,2.372724498866092091e+01,4.346000000000000085e+01,5.000000000000000000e+01
9.930000000000000000e+02,2.381134518940517353e+01,4.361999999999999744e+01,5.000000000000000000e+01
9.940000000000000000e+02,2.319900635636399500e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.950000000000000000e+02,2.342733192729013325e+01,4.352000000000000313e+01,5.000000000000000000e+01
9.960000000000000000e+02,2.351025706882663258e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.970000000000000000e+02,2.337365887929487940e+01,4.354999999999999716e+01,5.000000000000000000e+01
9.980000000000000000e+02,2.334653813613802242e+01,4.346000000000000085e+01,5.000000000000000000e+01
9.990000000000000000e+02,2.364958368376972686e+01,4.352000000000000313e+01,5.000000000000000000e+01
1.000000000000000000e+03,2.340409345648700068e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.001000000000000000e+03,2.359767428539587542e+01,4.349000000000000199e+01,5.000000000000000000e+01
1.002000000000000000e+03,2.346224373102946714e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.003000000000000000e+03,2.354635029561517356e+01,4.352000000000000313e+01,5.000000000000000000e+01
1.004000000000000000e+03,2.330086643226638898e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.005000000000000000e+03,2.349444726126775507e+01,4.349000000000000199e+01,5.000000000000000000e+01
1.006000000000000000e+03,2.335901670690135035e+01,4.349000000000000199e+01,5.000000000000000000e+01
1.007000000000000000e+03,2.333306678060707640e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.008000000000000000e+03,2.341717016338767010e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.009000000000000000e+03,2.339179928175260059e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.010000000000000000e+03,2.336643158201513515e+01,4.349000000000000199e+01,5.000000000000000000e+01
1.011000000000000000e+03,2.323100739144393501e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.012000000000000000e+03,2.331511395612213278e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.013000000000000000e+03,2.328974307453330894e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.014000000000000000e+03,2.326437537479584350e+01,4.352000000000000313e+01,5.000000000000000000e+01
1.015000000000000000e+03,2.301889469334466298e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.016000000000000000e+03,2.321247552239227474e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.017000000000000000e+03,2.318710145890585039e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.018000000000000000e+03,2.316173375912213928e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.019000000000000000e+03,2.313636605943091951e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.020000000000000000e+03,2.311099835973969974e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.021000000000000000e+03,2.308563066004847997e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.022000000000000000e+03,2.306026296035726020e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.023000000000000000e+03,2.303489526066604043e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.024000000000000000e+03,2.315626954881478738e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.025000000000000000e+03,2.298493616329768940e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.026000000000000000e+03,2.295957270613660484e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.027000000000000000e+03,2.308094699434701269e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.028000000000000000e+03,2.305635559666987788e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.029000000000000000e+03,2.303176844152288183e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.030000000000000000e+03,2.300718128643754667e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.031000000000000000e+03,2.298259413135221152e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.032000000000000000e+03,2.281126498842690964e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.033000000000000000e+03,2.315275650092741699e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.034000000000000000e+03,2.301927306545309548e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.035000000000000000e+03,2.299527450061186684e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.036000000000000000e+03,2.271447427530723928e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.037000000000000000e+03,2.305596896975159638e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.038000000000000000e+03,2.281242904344353661e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.039000000000000000e+03,2.264110626425177841e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.040000000000000000e+03,2.287254128596479674e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.041000000000000000e+03,2.284853211485988922e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.042000000000000000e+03,2.293458685900104044e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.043000000000000000e+03,2.254431236928075322e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.044000000000000000e+03,2.288581024562271082e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.045000000000000000e+03,2.275232681024087356e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.046000000000000000e+03,2.272832824539964847e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.047000000000000000e+03,2.244752802009502446e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.048000000000000000e+03,2.267896622365940118e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.049000000000000000e+03,2.276501354348071970e+01,4.342000000000000171e+01,5.000000000000000000e+01
1.050000000000000000e+03,2.252148104149249264e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.051000000000000000e+03,2.260695674112859166e+01,4.346000000000000085e+01,5.000000000000000000e+01
1.052000000000000000e+03,2.232615333392636003e+01,4.339000000000000057e+01,5.000000000000000000e+01
1.053000000000000000e+03,2.255759153744448753e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.054000000000000000e+03,2.286375183902577035e+01,4.325999999999999801e+01,5.000000000000000000e+01
1.055000000000000000e+03,2.298823875965859997e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.056000000000000000e+03,2.282002755242629632e+01,4.325999999999999801e+01,5.000000000000000000e+01
1.057000000000000000e+03,2.294452826152871339e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.058000000000000000e+03,2.255620407273684691e+01,4.332999999999999829e+01,5.000000000000000000e+01
1.059000000000000000e+03,2.264285483185815195e+01,4.332999999999999829e+01,5.000000000000000000e+01
1.060000000000000000e+03,2.262002072034636058e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.061000000000000000e+03,2.296404476017794849e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.062000000000000000e+03,2.294315458549106168e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.063000000000000000e+03,2.266547653840957466e+01,4.325999999999999801e+01,5.000000000000000000e+01
1.064000000000000000e+03,2.278998042951749881e+01,4.335999999999999943e+01,5.000000000000000000e+01
1.065000000000000000e+03,2.240165624077188156e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.066000000000000000e+03,2.285516196949311407e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.067000000000000000e+03,2.283426861301654043e+01,4.317000000000000171e+01,5.000000000000000000e+01
1.068000000000000000e+03,2.303350202636869071e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.069000000000000000e+03,2.253687545070254217e+01,4.325999999999999801e+01,5.000000000000000000e+01
1.070000000000000000e+03,2.266138570560567445e+01,4.320000000000000284e+01,5.000000000000000000e+01
1.071000000000000000e+03,2.286002946831240834e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.072000000000000000e+03,2.272967245373012801e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.073000000000000000e+03,2.307565103697399778e+01,4.329999999999999716e+01,5.000000000000000000e+01
1.074000000000000000e+03,2.243305877552821670e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.075000000000000000e+03,2.303448473344137071e+01,4.322999999999999687e+01,5.000000000000000000e+01
1.076000000000000000e+03,2.264868352639570759e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.077000000000000000e+03,2.299466953400566283e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.078000000000000000e+03,2.297573072098763802e+01,4.317000000000000171e+01,5.000000000000000000e+01
1.079000000000000000e+03,2.281006052630084469e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.080000000000000000e+03,2.293709800543404143e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.081000000000000000e+03,2.291816555621122831e+01,4.317000000000000171e+01,5.000000000000000000e+01
1.082000000000000000e+03,2.275249536161692276e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.083000000000000000e+03,2.287953284075012306e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.084000000000000000e+03,2.286060039152730994e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.085000000000000000e+03,2.284167218477297112e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.086000000000000000e+03,2.282274397808029320e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.087000000000000000e+03,2.280381577138761529e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.088000000000000000e+03,2.278488756469493737e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.089000000000000000e+03,2.276595935800225945e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.090000000000000000e+03,2.274703115130958153e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.091000000000000000e+03,2.272810294461690361e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.092000000000000000e+03,2.270917473792422570e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.093000000000000000e+03,2.269024653123154778e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.094000000000000000e+03,2.267131832453886986e+01,4.317000000000000171e+01,5.000000000000000000e+01
1.095000000000000000e+03,2.250564813000622522e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.096000000000000000e+03,2.274274210001940588e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.097000000000000000e+03,2.261433538642717878e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.098000000000000000e+03,2.259541036157044047e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.099000000000000000e+03,2.257648215492400823e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.100000000000000000e+03,2.266761043911131068e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.101000000000000000e+03,2.253920796804921522e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.102000000000000000e+03,2.296050890677406642e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.103000000000000000e+03,2.261374013352994439e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.104000000000000000e+03,2.281551986269820276e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.105000000000000000e+03,2.268828502673981973e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.106000000000000000e+03,2.245041783704736460e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.107000000000000000e+03,2.254155248516860865e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.108000000000000000e+03,2.263326299595896884e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.109000000000000000e+03,2.261550242418502066e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.110000000000000000e+03,2.237763205259496146e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.111000000000000000e+03,2.279893617330990452e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.112000000000000000e+03,2.256222389099201209e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.113000000000000000e+03,2.232435988315091180e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.114000000000000000e+03,2.274566400395834620e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.115000000000000000e+03,2.239889523076047340e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.116000000000000000e+03,2.227050548728879065e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.117000000000000000e+03,2.225158046267869594e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.118000000000000000e+03,2.245276523779222799e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.119000000000000000e+03,2.232494499324069892e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.120000000000000000e+03,2.219654888597380804e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.121000000000000000e+03,2.250779333391116310e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.122000000000000000e+03,2.238055531591644609e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.123000000000000000e+03,2.236280110793770248e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.124000000000000000e+03,2.245510020908007576e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.125000000000000000e+03,2.221781206404682507e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.126000000000000000e+03,2.241958861140997072e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.127000000000000000e+03,2.276926523588525697e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.128000000000000000e+03,2.286409050037851998e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.129000000000000000e+03,2.273939561604021975e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.130000000000000000e+03,2.309103314772299242e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.131000000000000000e+03,2.307775328298972184e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.132000000000000000e+03,2.306448402453554891e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.133000000000000000e+03,2.316127125711550505e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.134000000000000000e+03,2.314858422532604720e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.135000000000000000e+03,2.313590037543419342e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.136000000000000000e+03,2.301316003470860494e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.137000000000000000e+03,2.310995044923241437e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.138000000000000000e+03,2.298720692660922182e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.139000000000000000e+03,2.282719886236683848e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.140000000000000000e+03,2.306995178081892206e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.141000000000000000e+03,2.269040553689942996e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.142000000000000000e+03,2.267578093191069755e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.143000000000000000e+03,2.277120221158448743e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.144000000000000000e+03,2.253703624497480007e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.145000000000000000e+03,2.252182198900152343e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.146000000000000000e+03,2.239654487839930397e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.147000000000000000e+03,2.285765349255389012e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.148000000000000000e+03,2.258757196715685112e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.149000000000000000e+03,2.293979914973168377e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.150000000000000000e+03,2.234013674215462331e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.151000000000000000e+03,2.265451715673843580e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.152000000000000000e+03,2.242034482648769256e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.153000000000000000e+03,2.262524355218186045e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.154000000000000000e+03,2.275792937332071375e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.155000000000000000e+03,2.259791388449643890e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.156000000000000000e+03,2.258386832412066880e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.157000000000000000e+03,2.271656050911639113e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.158000000000000000e+03,2.244648852950465212e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.159000000000000000e+03,2.206500577301839172e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.160000000000000000e+03,2.241528477633069016e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.161000000000000000e+03,2.251069544952498802e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.162000000000000000e+03,2.227652948276114842e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.163000000000000000e+03,2.262817019638776728e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.164000000000000000e+03,2.213797887122086294e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.165000000000000000e+03,2.212218663122090945e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.166000000000000000e+03,2.232649358491212510e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.167000000000000000e+03,2.183494054918420346e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.168000000000000000e+03,2.170772586530563331e+01,4.310000000000000142e+01,5.000000000000000000e+01
1.169000000000000000e+03,2.157991516678604782e+01,4.313000000000000256e+01,5.000000000000000000e+01
1.170000000000000000e+03,2.145151905965790107e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.171000000000000000e+03,2.187281999847524006e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.172000000000000000e+03,2.200296268571103298e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.173000000000000000e+03,2.184041042682514089e+01,4.303999999999999915e+01,5.000000000000000000e+01
1.174000000000000000e+03,2.171377160560026454e+01,4.307000000000000028e+01,5.000000000000000000e+01
1.175000000000000000e+03,2.158654631539635460e+01,4.300999999999999801e+01,5.000000000000000000e+01
1.176000000000000000e+03,2.178890508936255799e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.177000000000000000e+03,2.202911063136602721e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.178000000000000000e+03,2.190382609604317921e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.179000000000000000e+03,2.199807974048995618e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.180000000000000000e+03,2.187279944789764130e+01,4.293999999999999773e+01,5.000000000000000000e+01
1.181000000000000000e+03,2.196705309240608273e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.182000000000000000e+03,2.206188578157372859e+01,4.284000000000000341e+01,5.000000000000000000e+01
1.183000000000000000e+03,2.230404586694323754e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.184000000000000000e+03,2.203397070534140312e+01,4.296999999999999886e+01,5.000000000000000000e+01
1.185000000000000000e+03,2.179922993664886377e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.186000000000000000e+03,2.200354325413528400e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.187000000000000000e+03,2.198890167897976156e+01,4.288000000000000256e+01,5.000000000000000000e+01
1.188000000000000000e+03,2.208432295840690784e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.189000000000000000e+03,2.232706845227709991e+01,4.281000000000000227e+01,5.000000000000000000e+01
1.190000000000000000e+03,2.231437717784960029e+01,4.290999999999999659e+01,5.000000000000000000e+01
1.191000000000000000e+03,2.193483835829618300e+01,4.281000000000000227e+01,5.000000000000000000e+01
